1,1,NPU,50,R3_FE,0,0,0,N,N,1,25,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,13,R3_FE,0,0,0,N,N,1,25,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,49,R3_FE,4,4,4,N,N,1,26,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,14,R3_FE,4,4,4,N,N,1,26,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,49,R3_FE,0,0,0,N,N,1,26,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,14,R3_FE,0,0,0,N,N,1,26,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,48,R3_FE,4,4,4,N,N,1,26,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,15,R3_FE,4,4,4,N,N,1,26,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,48,R3_FE,0,0,0,N,N,1,26,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,15,R3_FE,0,0,0,N,N,1,26,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,51,R3_FE,5,5,5,N,N,1,27,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,12,R3_FE,5,5,5,N,N,1,27,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,51,R3_FE,1,1,1,N,N,1,27,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,12,R3_FE,1,1,1,N,N,1,27,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,50,R3_FE,5,5,5,N,N,1,27,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,13,R3_FE,5,5,5,N,N,1,27,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,50,R3_FE,1,1,1,N,N,1,27,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,13,R3_FE,1,1,1,N,N,1,27,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,49,R3_FE,5,5,5,N,N,1,28,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,14,R3_FE,5,5,5,N,N,1,28,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,49,R3_FE,1,1,1,N,N,1,28,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,14,R3_FE,1,1,1,N,N,1,28,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,48,R3_FE,5,5,5,N,N,1,28,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,15,R3_FE,5,5,5,N,N,1,28,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,48,R3_FE,1,1,1,N,N,1,28,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,15,R3_FE,1,1,1,N,N,1,28,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,51,R3_FE,2,6,6,N,N,1,29,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,12,R3_FE,2,6,6,N,N,1,29,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,51,R3_FE,6,2,2,N,N,1,29,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,12,R3_FE,6,2,2,N,N,1,29,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,50,R3_FE,2,6,6,N,N,1,29,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,13,R3_FE,2,6,6,N,N,1,29,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,50,R3_FE,6,2,2,N,N,1,29,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,13,R3_FE,6,2,2,N,N,1,29,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,49,R3_FE,2,6,6,N,N,1,30,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,14,R3_FE,2,6,6,N,N,1,30,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,49,R3_FE,6,2,2,N,N,1,30,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,14,R3_FE,6,2,2,N,N,1,30,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,48,R3_FE,2,6,6,N,N,1,30,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,15,R3_FE,2,6,6,N,N,1,30,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,48,R3_FE,6,2,2,N,N,1,30,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,15,R3_FE,6,2,2,N,N,1,30,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,51,R3_FE,3,7,7,N,N,1,31,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,12,R3_FE,3,7,7,N,N,1,31,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,51,R3_FE,7,3,3,N,N,1,31,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,12,R3_FE,7,3,3,N,N,1,31,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,50,R3_FE,3,7,7,N,N,1,31,TRANSCEIVER,0,OSFP,4,4,4,N,N
